query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"restaurant, Khobar, Eastern Province, Saudi Arabia",la maison cuisine,,Restaurant,Restaurant,restaurants,+966 55 054 5457,"Prince Turkey Street, Alkurnaish, Al Khobar 34414",Alkurnaish,Prince Turkey Street,Al Khobar,34414,,,Saudi Arabia,SA,26.2918035,50.2205059,Asia/Riyadh,,False,,,,,,,,,,,,,,,"{""Monday"": ""6 AM-2 AM"", ""Tuesday"": ""6 AM-2 AM"", ""Wednesday"": ""6 AM-2 AM"", ""Thursday"": ""6 AM-2 AM"", ""Friday"": ""6 AM-2 AM"", ""Saturday"": ""6 AM-2 AM"", ""Sunday"": ""6 AM-2 AM""}",Monday: 6 AM-2 AM | Tuesday: 6 AM-2 AM | Wednesday: 6 AM-2 AM | Thursday: 6 AM-2 AM | Friday: 6 AM-2 AM | Saturday: 6 AM-2 AM | Sunday: 6 AM-2 AM,"[{""brunch"": {""Monday"": ""6 AM-2 AM"", ""Tuesday"": ""6 AM-2 AM"", ""Wednesday"": ""6 AM-2 AM"", ""Thursday"": ""6 AM-2 AM"", ""Friday"": ""6 AM-2 AM"", ""Saturday"": ""6 AM-2 AM"", ""Sunday"": ""6 AM-2 AM""}}]",,OPERATIONAL,"{""Service options"": {""Kerbside pickup"": true, ""Takeaway"": true, ""Dine-in"": true, ""Delivery"": false}, ""Offerings"": {""Small plates"": true}, ""Dining options"": {""Brunch"": true, ""Dinner"": true}, ""Amenities"": {""Good for kids"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}}",,,https://lh4.googleusercontent.com/-6cO96oTfv48/AAAAAAAAAAI/AAAAAAAAAAA/-idPP0bY9mM/s44-p-k-no-ns-nd/photo.jpg,,True,111469743551055738611,la maison cuisine,https://www.google.com/maps/contrib/111469743551055738611,,,,,"https://www.google.com/maps/place/la+maison+cuisine/@26.2918035,50.2205059,14z/data=!4m8!1m2!2m1!1sla+maison+cuisine!3m4!1s0x3e49e9d18c70b223:0xa6469df8b8498705!8m2!3d26.2918035!4d50.2205059",ChIJI7JwjNHpST4RBYdJuPidRqY,0x3e49e9d18c70b223:0xa6469df8b8498705,11981437550235059973,None,
"restaurant, Khobar, Eastern Province, Saudi Arabia",Soho Sliders,https://instagram.com/sohosliders.sa?igshid=NTc4MTIwNjQ2YQ==,Restaurant,Restaurant,restaurants,,"7768 22nd St, Al Aqrabiyah, Al Khobar 34446",Al Aqrabiyah,7768 22nd St,Al Khobar,34446,,,Saudi Arabia,SA,26.2987058,50.1986961,Asia/Riyadh,,False,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJC7wp0LnpST4RWHFpsYEe7To&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 3}",0.0,0.0,0.0,0.0,3.0,1.0,https://lh5.googleusercontent.com/p/AF1QipM78T5XRb8gHmddy8Wb8D-lkCH1fkPfI3hghZg=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM78T5XRb8gHmddy8Wb8D-lkCH1fkPfI3hghZg=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Dine-in"": true}, ""Offerings"": {""Small plates"": true}, ""Dining options"": {""Dinner"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}}",,,https://lh4.googleusercontent.com/-8MMpyNfSP0k/AAAAAAAAAAI/AAAAAAAAAAA/Z1yfcEuCyJE/s44-p-k-no-ns-nd/photo.jpg,,True,100773618860256013262,Soho Sliders,https://www.google.com/maps/contrib/100773618860256013262,,,,,"https://www.google.com/maps/place/Soho+Sliders/@26.2987058,50.1986961,14z/data=!4m8!1m2!2m1!1sSoho+Sliders!3m4!1s0x3e49e9b9d029bc0b:0x3aed1e81b1697158!8m2!3d26.2987058!4d50.1986961",ChIJC7wp0LnpST4RWHFpsYEe7To,0x3e49e9b9d029bc0b:0x3aed1e81b1697158,4246083566056337752,4246083566056337752,
"restaurant, Khobar, Eastern Province, Saudi Arabia",Aziz bar,,Restaurant,Restaurant,restaurants,+966 53 454 9090,"66C7+63P, King Fahd Road, Al Hamra, Al Khobar 34628",Al Hamra,"66C7+63P, King Fahd Road",Al Khobar,34628,,,Saudi Arabia,SA,26.2203953,50.212620099999995,Asia/Riyadh,,False,4.6,22.0,"https://search.google.com/local/reviews?placeid=ChIJ_zDosFbDST4RPojfoe3EcL0&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 0, ""5"": 19}",1.0,1.0,1.0,0.0,19.0,19.0,https://lh5.googleusercontent.com/p/AF1QipNVZTghRh1fsixzsLkFrFYX4u0mG1tSjukVqSxq=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNVZTghRh1fsixzsLkFrFYX4u0mG1tSjukVqSxq=w1600-h1000-k-no,,"{""Monday"": ""6 AM-11 PM"", ""Tuesday"": ""6 AM-11 PM"", ""Wednesday"": ""6 AM-11 PM"", ""Thursday"": ""6 AM-11 PM"", ""Friday"": ""3-11 PM"", ""Saturday"": ""6 AM-11 PM"", ""Sunday"": ""6 AM-11 PM""}",Monday: 6 AM-11 PM | Tuesday: 6 AM-11 PM | Wednesday: 6 AM-11 PM | Thursday: 6 AM-11 PM | Friday: 3-11 PM | Saturday: 6 AM-11 PM | Sunday: 6 AM-11 PM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Small plates"": true}, ""Dining options"": {""Lunch"": true, ""Dinner"": true, ""Catering"": true}, ""Amenities"": {""Good for kids"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Groups"": true}, ""Payments"": {""Credit cards"": true}}",,,https://lh6.googleusercontent.com/-j7FVY_JS-Ds/AAAAAAAAAAI/AAAAAAAAAAA/-GktmDXxm1c/s44-p-k-no-ns-nd/photo.jpg,,True,112889823949691911212,Aziz bar,https://www.google.com/maps/contrib/112889823949691911212,,https://hungerstation.com/ar/al-khobar/al-hamra/88839/aziz-bar?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action,,https://hungerstation.com/ar/al-khobar/al-hamra/88839/aziz-bar?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action,"https://www.google.com/maps/place/Aziz+bar/@26.2203953,50.212620099999995,14z/data=!4m8!1m2!2m1!1sAziz+bar!3m4!1s0x3e49c356b0e830ff:0xbd70c4eda1df883e!8m2!3d26.2203953!4d50.212620099999995",ChIJ_zDosFbDST4RPojfoe3EcL0,0x3e49c356b0e830ff:0xbd70c4eda1df883e,13650626995462047806,-4796117078247503810,
"restaurant, Khobar, Eastern Province, Saudi Arabia",فوال المدينة,,Restaurant,Restaurant,restaurants,+966 56 514 2051,"6624+HMX, Al Jisr, Al Khobar 34714",Al Jisr,6624+HMX,Al Khobar,34714,,,Saudi Arabia,SA,26.2014858,50.206746599999995,Asia/Riyadh,,False,4.0,204.0,"https://search.google.com/local/reviews?placeid=ChIJJUJSSWbDST4RKnFipN20NBw&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 20, ""2"": 9, ""3"": 29, ""4"": 39, ""5"": 107}",20.0,9.0,29.0,39.0,107.0,23.0,https://lh5.googleusercontent.com/p/AF1QipNQtEkITLux6kaWQwwsIB6MdCUokHntS7xWNOZF=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNQtEkITLux6kaWQwwsIB6MdCUokHntS7xWNOZF=w1600-h1000-k-no,,"{""Monday"": ""5-11:30 AM,5:30-11:30 PM"", ""Tuesday"": ""5-11:30 AM,5:30-11:30 PM"", ""Wednesday"": ""5-11:30 AM,5:30-11:30 PM"", ""Thursday"": ""5-11:30 AM,5:30-11:30 PM"", ""Friday"": ""5-11:30 AM,5:30-11:30 PM"", ""Saturday"": ""5-11:30 AM,5:30-11:30 PM"", ""Sunday"": ""5-11:30 AM,5:30-11:30 PM""}","Monday: 5-11:30 AM,5:30-11:30 PM | Tuesday: 5-11:30 AM,5:30-11:30 PM | Wednesday: 5-11:30 AM,5:30-11:30 PM | Thursday: 5-11:30 AM,5:30-11:30 PM | Friday: 5-11:30 AM,5:30-11:30 PM | Saturday: 5-11:30 AM,5:30-11:30 PM | Sunday: 5-11:30 AM,5:30-11:30 PM",,,OPERATIONAL,"{""Service options"": {""Takeaway"": true, ""Dine-in"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": false}, ""Offerings"": {""Small plates"": true}, ""Dining options"": {""Breakfast"": true, ""Dinner"": true}, ""Atmosphere"": {""Casual"": true}}",$,,,,False,None,فوال المدينة,,,,,,"https://www.google.com/maps/place/%D9%81%D9%88%D8%A7%D9%84+%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9/@26.2014858,50.206746599999995,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%88%D8%A7%D9%84+%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9!3m4!1s0x3e49c36649524225:0x1c34b4dda462712a!8m2!3d26.2014858!4d50.206746599999995",ChIJJUJSSWbDST4RKnFipN20NBw,0x3e49c36649524225:0x1c34b4dda462712a,2032448195889623338,2032448195889623338,
"restaurant, Khobar, Eastern Province, Saudi Arabia",Boofiya addwa Al saadha,,Restaurant,Restaurant,restaurants,+966 50 947 7406,"7662 16 B St, Al Jisr, 4452, Al Khobar 34714",Al Jisr,"7662 16 B St, 4452",Al Khobar,34714,,,Saudi Arabia,SA,26.210286,50.207054299999996,Asia/Riyadh,,False,,,,,,,,,,,29.0,https://lh5.googleusercontent.com/p/AF1QipMS3OqM5J_ICEXCJjhB1A0nEAZjejqloD-cE6U=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMS3OqM5J_ICEXCJjhB1A0nEAZjejqloD-cE6U=w1600-h1000-k-no,,"{""Monday"": ""4 AM-11 PM"", ""Tuesday"": ""4 AM-11 PM"", ""Wednesday"": ""4 AM-11 PM"", ""Thursday"": ""4 AM-11 PM"", ""Friday"": ""4 AM-11 PM"", ""Saturday"": ""4 AM-11 PM"", ""Sunday"": ""4 AM-11 PM""}",Monday: 4 AM-11 PM | Tuesday: 4 AM-11 PM | Wednesday: 4 AM-11 PM | Thursday: 4 AM-11 PM | Friday: 4 AM-11 PM | Saturday: 4 AM-11 PM | Sunday: 4 AM-11 PM,,,OPERATIONAL,"{""Service options"": {""Kerbside pickup"": true, ""Takeaway"": true, ""Dine-in"": true, ""Delivery"": false}, ""Atmosphere"": {""Casual"": true}}",,,https://lh3.googleusercontent.com/-nwIjqIolW6k/AAAAAAAAAAI/AAAAAAAAAAA/94HYJzJ3ELI/s44-p-k-no-ns-nd/photo.jpg,,True,110741208933784140115,Boofiya addwa Al saadha,https://www.google.com/maps/contrib/110741208933784140115,,,,,"https://www.google.com/maps/place/Boofiya+addwa+Al+saadha/@26.210286,50.207054299999996,14z/data=!4m8!1m2!2m1!1sBoofiya+addwa+Al+saadha!3m4!1s0x3e49c3e1c4c33c5b:0xe955eaaee0734e87!8m2!3d26.210286!4d50.207054299999996",ChIJWzzDxOHDST4Rh05z4K7qVek,0x3e49c3e1c4c33c5b:0xe955eaaee0734e87,16813602820668477063,None,
"restaurant, Khobar, Eastern Province, Saudi Arabia",Hamburgini هامبرغيني - Al Khuzama,https://www.hamburgini.com/,Hamburger restaurant,"Hamburger restaurant, American restaurant, Chicken restaurant, Delivery service, Diner, Family restaurant, Fast food restaurant, Lunch restaurant, Meal delivery, Restaurant",مطعم همبرغر,,"613، Al Khuzama, Al Khobar 34719",Al Khuzama,613,Al Khobar,34719,,,Saudi Arabia,SA,26.2020092,50.1952247,Asia/Riyadh,,False,4.0,1446.0,"https://search.google.com/local/reviews?placeid=ChIJzR7Qa-_DST4RwQ-TP9p6bHg&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 156, ""2"": 66, ""3"": 184, ""4"": 322, ""5"": 718}",156.0,66.0,184.0,322.0,718.0,460.0,https://lh5.googleusercontent.com/p/AF1QipNagDxHy4Ser1N3HwIwzIItBkhQZozPWxxnyVP5=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNagDxHy4Ser1N3HwIwzIItBkhQZozPWxxnyVP5=w1600-h1000-k-no,,"{""Monday"": ""10 AM-5 AM"", ""Tuesday"": ""10 AM-5 AM"", ""Wednesday"": ""10 AM-5 AM"", ""Thursday"": ""10 AM-5 AM"", ""Friday"": ""10 AM-5 AM"", ""Saturday"": ""10 AM-5 AM"", ""Sunday"": ""10 AM-5 AM""}",Monday: 10 AM-5 AM | Tuesday: 10 AM-5 AM | Wednesday: 10 AM-5 AM | Thursday: 10 AM-5 AM | Friday: 10 AM-5 AM | Saturday: 10 AM-5 AM | Sunday: 10 AM-5 AM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": false, ""Wheelchair-accessible seating"": false, ""Wheelchair-accessible toilet"": false}, ""Offerings"": {""Halal food"": true, ""Late-night food"": true, ""Small plates"": true, ""Vegetarian options"": true}, ""Dining options"": {""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Seating"": true}, ""Amenities"": {""Good for kids"": true, ""High chairs"": true, ""Toilets"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Family friendly"": true, ""Groups"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",$$,,https://lh5.googleusercontent.com/-OEEv0LH47Yw/AAAAAAAAAAI/AAAAAAAAAAA/8nFbUfEcjEU/s44-p-k-no-ns-nd/photo.jpg,,True,105533601960252463762,Hamburgini هامبرغيني - Al Khuzama,https://www.google.com/maps/contrib/105533601960252463762,,https://order.hamburgini.com/,,"https://order.hamburgini.com/, https://hungerstation.com/ar/al-khobar/al-khuzama/15789/hamburgini?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action","https://www.google.com/maps/place/Hamburgini+%D9%87%D8%A7%D9%85%D8%A8%D8%B1%D8%BA%D9%8A%D9%86%D9%8A+-+Al+Khuzama/@26.2020092,50.1952247,14z/data=!4m8!1m2!2m1!1sHamburgini+%D9%87%D8%A7%D9%85%D8%A8%D8%B1%D8%BA%D9%8A%D9%86%D9%8A+-+Al+Khuzama!3m4!1s0x3e49c3ef6bd01ecd:0x786c7ada3f930fc1!8m2!3d26.2020092!4d50.1952247",ChIJzR7Qa-_DST4RwQ-TP9p6bHg,0x3e49c3ef6bd01ecd:0x786c7ada3f930fc1,8677445659824164801,8677445659824164801,
"restaurant, Khobar, Eastern Province, Saudi Arabia",مطعم مجتبى,,Indian restaurant,Indian restaurant,restaurants,,"75JQ+6R5, Makkah Al Mukarramah St, Al-Thuqbah, Al Khobar 34446",Al-Thuqbah,"75JQ+6R5, Makkah Al Mukarramah St",Al Khobar,34446,,,Saudi Arabia,SA,26.280502799999997,50.1896114,Asia/Riyadh,,False,,,,,,,,,,,,,,,,,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Small plates"": true}, ""Dining options"": {""Dinner"": true, ""Catering"": true}, ""Amenities"": {""Good for kids"": true}, ""Atmosphere"": {""Casual"": true}}",,,,,False,None,مطعم مجتبى,,,,,,"https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D9%85%D8%AC%D8%AA%D8%A8%D9%89/@26.280502799999997,50.1896114,14z/data=!4m8!1m2!2m1!1s%D9%85%D8%B7%D8%B9%D9%85+%D9%85%D8%AC%D8%AA%D8%A8%D9%89!3m4!1s0x3e49e955ccbecf0b:0xb89a68a211237b78!8m2!3d26.280502799999997!4d50.1896114",ChIJC8--zFXpST4ReHsjEaJomrg,0x3e49e955ccbecf0b:0xb89a68a211237b78,13302059494673709944,None,
"restaurant, Khobar, Eastern Province, Saudi Arabia",مندي ومشويات ميلا,https://restaurant-1133381.business.site/?utm_source=gmb,Barbecue restaurant,Barbecue restaurant,restaurants,+966 13 890 3111,"حي, ابواسحاق الحربي, Al Jisr, Al Khobar 34714",Al Jisr,"حي, ابواسحاق الحربي",Al Khobar,34714,,,Saudi Arabia,SA,26.2115659,50.2081522,Asia/Riyadh,,False,4.4,112.0,"https://search.google.com/local/reviews?placeid=ChIJVWnUbmvDST4RtpTtXWxJTQ8&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 7, ""2"": 4, ""3"": 5, ""4"": 14, ""5"": 82}",7.0,4.0,5.0,14.0,82.0,225.0,https://lh5.googleusercontent.com/p/AF1QipNNFmMHjHPEt4dl_sd7PPL-zk8kWhGf0ejhuVNo=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNNFmMHjHPEt4dl_sd7PPL-zk8kWhGf0ejhuVNo=w1600-h1000-k-no,,"{""Monday"": ""12 PM-12 AM"", ""Tuesday"": ""12 PM-12 AM"", ""Wednesday"": ""12 PM-12 AM"", ""Thursday"": ""12 PM-12 AM"", ""Friday"": ""12 PM-12 AM"", ""Saturday"": ""12 PM-12 AM"", ""Sunday"": ""12 PM-12 AM""}",Monday: 12 PM-12 AM | Tuesday: 12 PM-12 AM | Wednesday: 12 PM-12 AM | Thursday: 12 PM-12 AM | Friday: 12 PM-12 AM | Saturday: 12 PM-12 AM | Sunday: 12 PM-12 AM,"[{""delivery"": {""Monday"": ""12-11:30 PM"", ""Tuesday"": ""12-11:30 PM"", ""Wednesday"": ""12-11:30 PM"", ""Thursday"": ""12-11:30 PM"", ""Friday"": ""12-11:30 PM"", ""Saturday"": ""12-11:30 PM"", ""Sunday"": ""1 AM-11:30 PM""}}, {""takeout"": {""Monday"": ""12-11:30 PM"", ""Tuesday"": ""12-11:30 PM"", ""Wednesday"": ""12-11:30 PM"", ""Thursday"": ""12-11:30 PM"", ""Friday"": ""11:30 AM-11:30 PM"", ""Saturday"": ""11:30 AM-11:30 PM"", ""Sunday"": ""11:30 AM-11:30 PM""}}, {""lunch"": {""Monday"": ""12-11:30 PM"", ""Tuesday"": ""12-11:30 PM"", ""Wednesday"": ""12-11:30 PM"", ""Thursday"": ""12-11:30 PM"", ""Friday"": ""12-11:30 PM"", ""Saturday"": ""12-11:30 PM"", ""Sunday"": ""12-11:30 PM""}}, {""dinner"": {""Monday"": ""12-11:30 PM"", ""Tuesday"": ""12-11:30 PM"", ""Wednesday"": ""12-11:30 PM"", ""Thursday"": ""12-11:30 PM"", ""Friday"": ""12-11:30 PM"", ""Saturday"": ""12-11:30 PM"", ""Sunday"": ""12-11:30 PM""}}]",,OPERATIONAL,"{""Service options"": {""Kerbside pickup"": true, ""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true, ""Assistive hearing loop"": false, ""Wheelchair-accessible car park"": false}, ""Offerings"": {""Late-night food"": true, ""Small plates"": true}, ""Dining options"": {""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Catering"": true}, ""Amenities"": {""Toilets"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Groups"": true}, ""Planning"": {""Reservations required"": true, ""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",,,https://lh4.googleusercontent.com/-ppvaX4LW8Yc/AAAAAAAAAAI/AAAAAAAAAAA/k3HHacRcnNo/s44-p-k-no-ns-nd/photo.jpg,,True,100312536928118485717,مندي ومشويات ميلا,https://www.google.com/maps/contrib/100312536928118485717,,,,,"https://www.google.com/maps/place/%D9%85%D9%86%D8%AF%D9%8A+%D9%88%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA+%D9%85%D9%8A%D9%84%D8%A7/@26.2115659,50.2081522,14z/data=!4m8!1m2!2m1!1s%D9%85%D9%86%D8%AF%D9%8A+%D9%88%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA+%D9%85%D9%8A%D9%84%D8%A7!3m4!1s0x3e49c36b6ed46955:0xf4d496c5ded94b6!8m2!3d26.2115659!4d50.2081522",ChIJVWnUbmvDST4RtpTtXWxJTQ8,0x3e49c36b6ed46955:0xf4d496c5ded94b6,1102618213556786358,1102618213556786358,
"restaurant, Khobar, Eastern Province, Saudi Arabia",مطعم و مشويات الساحل,,Restaurant,Restaurant,restaurants,+966 13 802 0162,"6665+393, شارع عبد الرحمن بن معاذ،, Al Jisr, Al Khobar 34714",Al Jisr,"6665+393, شارع عبد الرحمن بن معاذ،",Al Khobar,34714,,,Saudi Arabia,SA,26.2101459,50.2084239,Asia/Riyadh,,False,4.0,15.0,"https://search.google.com/local/reviews?placeid=ChIJe6gUkGvDST4RSST3fLP9pRI&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 2, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 7}",2.0,0.0,1.0,5.0,7.0,7.0,https://lh5.googleusercontent.com/f8gnPJvx5jma6YK7EO0KHL-_23PBWSQUIMtNq0_sk0oyRhbOhhX9LYStjuulMrrkzw=w800-h500-k-no,//lh5.googleusercontent.com/f8gnPJvx5jma6YK7EO0KHL-_23PBWSQUIMtNq0_sk0oyRhbOhhX9LYStjuulMrrkzw=w1600-h1000-k-no,,"{""Monday"": ""12 PM-12 AM"", ""Tuesday"": ""12 PM-12 AM"", ""Wednesday"": ""12 PM-12 AM"", ""Thursday"": ""12 PM-12 AM"", ""Friday"": ""12 PM-12 AM"", ""Saturday"": ""12 PM-12 AM"", ""Sunday"": ""12 PM-12 AM""}",Monday: 12 PM-12 AM | Tuesday: 12 PM-12 AM | Wednesday: 12 PM-12 AM | Thursday: 12 PM-12 AM | Friday: 12 PM-12 AM | Saturday: 12 PM-12 AM | Sunday: 12 PM-12 AM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Small plates"": true}, ""Dining options"": {""Lunch"": true, ""Dinner"": true, ""Catering"": true}, ""Atmosphere"": {""Casual"": true}}",,,,,False,None,مطعم و مشويات الساحل,,,,,,"https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D9%88+%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA+%D8%A7%D9%84%D8%B3%D8%A7%D8%AD%D9%84/@26.2101459,50.2084239,14z/data=!4m8!1m2!2m1!1s%D9%85%D8%B7%D8%B9%D9%85+%D9%88+%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA+%D8%A7%D9%84%D8%B3%D8%A7%D8%AD%D9%84!3m4!1s0x3e49c36b9014a87b:0x12a5fdb37cf72449!8m2!3d26.2101459!4d50.2084239",ChIJe6gUkGvDST4RSST3fLP9pRI,0x3e49c36b9014a87b:0x12a5fdb37cf72449,1343759011177505865,1343759011177505865,
"restaurant, Khobar, Eastern Province, Saudi Arabia",شاورما أصيل,https://instagram.com/shawarma_aseel?utm_source=ig_profile_share,Shawarma restaurant,"Shawarma restaurant, Restaurant",Shawarma restaurant,+966 13 864 9090,"Abdulrahman Ibn Muath St, Jisr، Al Khobar 34714",Jisr,Abdulrahman Ibn Muath St,Al Khobar,34714,,,Saudi Arabia,SA,26.2117479,50.2076771,Asia/Riyadh,,False,3.8,697.0,"https://search.google.com/local/reviews?placeid=ChIJESZWFWvDST4R607ZE-MjBhI&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 95, ""2"": 48, ""3"": 101, ""4"": 104, ""5"": 349}",95.0,48.0,101.0,104.0,349.0,467.0,https://lh5.googleusercontent.com/p/AF1QipM5WhGG-ase7Ej0UNGzpgDBuVW7IdnX8Jlaxxx-=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM5WhGG-ase7Ej0UNGzpgDBuVW7IdnX8Jlaxxx-=w1600-h1000-k-no,,"{""Monday"": ""4 PM-1 AM"", ""Tuesday"": ""4 PM-1 AM"", ""Wednesday"": ""4 PM-1 AM"", ""Thursday"": ""4 PM-1 AM"", ""Friday"": ""4 PM-1 AM"", ""Saturday"": ""4 PM-1 AM"", ""Sunday"": ""4 PM-1 AM""}",Monday: 4 PM-1 AM | Tuesday: 4 PM-1 AM | Wednesday: 4 PM-1 AM | Thursday: 4 PM-1 AM | Friday: 4 PM-1 AM | Saturday: 4 PM-1 AM | Sunday: 4 PM-1 AM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Accessibility"": {""Wheelchair-accessible seating"": false}, ""Offerings"": {""Late-night food"": true, ""Small plates"": true}, ""Dining options"": {""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Catering"": true, ""Seating"": true}, ""Amenities"": {""High chairs"": true}, ""Atmosphere"": {""Casual"": true}, ""Crowd"": {""Groups"": true}, ""Payments"": {""Credit cards"": true}}",$$,,https://lh6.googleusercontent.com/-dHaBlu33UsU/AAAAAAAAAAI/AAAAAAAAAAA/7SvFbK8Kt6U/s44-p-k-no-ns-nd/photo.jpg,,True,109978321388059899073,شاورما أصيل,https://www.google.com/maps/contrib/109978321388059899073,,,,,"https://www.google.com/maps/place/%D8%B4%D8%A7%D9%88%D8%B1%D9%85%D8%A7+%D8%A3%D8%B5%D9%8A%D9%84/@26.2117479,50.2076771,14z/data=!4m8!1m2!2m1!1s%D8%B4%D8%A7%D9%88%D8%B1%D9%85%D8%A7+%D8%A3%D8%B5%D9%8A%D9%84!3m4!1s0x3e49c36b15562611:0x120623e313d94eeb!8m2!3d26.2117479!4d50.2076771",ChIJESZWFWvDST4R607ZE-MjBhI,0x3e49c36b15562611:0x120623e313d94eeb,1298765000740523755,1298765000740523755,
